Old_ID,New_geneID,gene_description,New_geneName
Milk04G0792.1,XNS04G0792.1,olfactory receptor family 2 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8230],OR2A2(4of6)
Milk04G0793.1,XNS04G0793.1,olfactory receptor family 2 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8230],OR2A2(5of6)
Milk04G0796.1,XNS04G0796.1,olfactory receptor family 2 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8230],OR2A2(6of6)
Milk04G0784.1,XNS04G0784.1,olfactory receptor family 2 subfamily A member 25 [Source:NCBI gene (formerly Entrezgene);Acc:392138],OR2A25
Milk04G0783.1,XNS04G0783.1,olfactory receptor family 2 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:8232],OR2A5(1of2)
Milk04G0789.1,XNS04G0789.1,olfactory receptor family 2 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:8232],OR2A5(2of2)
Milk04G0794.1,XNS04G0794.1,olfactory receptor family 2 subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:8234],OR2A7(1of2)
Milk04G0797.1,XNS04G0797.1,olfactory receptor family 2 subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:8234],OR2A7(2of2)
Milk25G0202.1,XNS25G0202.1,olfactory receptor family 2 subfamily AE member 1 [Source:HGNC Symbol;Acc:HGNC:15087],OR2AE1
Milk15G0603.1,XNS15G0603.1,olfactory receptor family 2 subfamily AG member 1 [Source:HGNC Symbol;Acc:HGNC:15142],OR2AG1(1of4)
Milk15G0604.1,XNS15G0604.1,olfactory receptor family 2 subfamily AG member 1 [Source:HGNC Symbol;Acc:HGNC:15142],OR2AG1(2of4)
Milk15G0605.1,XNS15G0605.1,olfactory receptor family 2 subfamily AG member 1 [Source:HGNC Symbol;Acc:HGNC:15142],OR2AG1(3of4)
Milk15G0606.1,XNS15G0606.1,olfactory receptor family 2 subfamily AG member 1 [Source:HGNC Symbol;Acc:HGNC:15142],OR2AG1(4of4)
Milk05G0877.1,XNS05G0877.1,olfactory receptor family 2 subfamily AP member 1 [Source:HGNC Symbol;Acc:HGNC:15335],OR2AP1
Milk15G0404.1,XNS15G0404.1,olfactory receptor family 2 subfamily AT member 4 [Source:HGNC Symbol;Acc:HGNC:19620],OR2AT4(1of3)
Milk15G0405.1,XNS15G0405.1,olfactory receptor family 2 subfamily AT member 4 [Source:HGNC Symbol;Acc:HGNC:19620],OR2AT4(2of3)
Milk15G0406.1,XNS15G0406.1,olfactory receptor family 2 subfamily AT member 4 [Source:HGNC Symbol;Acc:HGNC:19620],OR2AT4(3of3)
Milk07G0621.1,XNS07G0621.1,olfactory receptor family 2 subfamily B member 11 [Source:HGNC Symbol;Acc:HGNC:31249],OR2B11(1of3)
Milk23G0326.1,XNS23G0326.1,olfactory receptor family 2 subfamily B member 11 [Source:HGNC Symbol;Acc:HGNC:31249],OR2B11(2of3)
Milk23G0344.1,XNS23G0344.1,olfactory receptor family 2 subfamily B member 11 [Source:HGNC Symbol;Acc:HGNC:31249],OR2B11(3of3)
Milk23G0349.1,XNS23G0349.1,olfactory receptor family 2 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:13966],OR2B2
Milk23G0346.1,XNS23G0346.1,olfactory receptor family 2 subfamily B member 3 [Source:HGNC Symbol;Acc:HGNC:8238],OR2B3
Milk25G0755.1,XNS25G0755.1,olfactory receptor family 2 subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:8242],OR2C1
Milk07G0620.1,XNS07G0620.1,olfactory receptor family 2 subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:15005],OR2C3
Milk15G0611.1,XNS15G0611.1,olfactory receptor family 2 subfamily D member 3 [Source:HGNC Symbol;Acc:HGNC:15146],OR2D3
Milk04G0778.1,XNS04G0778.1,olfactory receptor family 2 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:8246],OR2F1(1of3)
Milk04G0779.1,XNS04G0779.1,olfactory receptor family 2 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:8246],OR2F1(2of3)
Milk04G0780.1,XNS04G0780.1,olfactory receptor family 2 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:8246],OR2F1(3of3)
Milk04G0777.1,XNS04G0777.1,olfactory receptor family 2 subfamily F member 2 [Source:HGNC Symbol;Acc:HGNC:8247],OR2F2
Milk07G0618.1,XNS07G0618.1,olfactory receptor family 2 subfamily G member 2 [Source:HGNC Symbol;Acc:HGNC:15007],OR2G2
Milk07G0617.1,XNS07G0617.1,olfactory receptor family 2 subfamily G member 3 [Source:HGNC Symbol;Acc:HGNC:15008],OR2G3(1of2)
Milk23G0350.1,XNS23G0350.1,olfactory receptor family 2 subfamily G member 3 [Source:HGNC Symbol;Acc:HGNC:15008],OR2G3(2of2)
Milk07G0600.1,XNS07G0600.1,olfactory receptor family 2 subfamily G member 6 [Source:HGNC Symbol;Acc:HGNC:27019],OR2G6(1of3)
Milk23G0304.1,XNS23G0304.1,olfactory receptor family 2 subfamily G member 6 [Source:HGNC Symbol;Acc:HGNC:27019],OR2G6(2of3)
Milk23G0306.1,XNS23G0306.1,olfactory receptor family 2 subfamily G member 6 [Source:HGNC Symbol;Acc:HGNC:27019],OR2G6(3of3)
Milk23G0372.1,XNS23G0372.1,olfactory receptor family 2 subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:8252],OR2H1(1of2)
Milk23G0377.1,XNS23G0377.1,olfactory receptor family 2 subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:8252],OR2H1(2of2)
Milk23G0347.1,XNS23G0347.1,olfactory receptor family 2 subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:8253],OR2H2
Milk23G0370.1,XNS23G0370.1,olfactory receptor family 2 subfamily I member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8258],OR2I1P(1of2)
Milk23G0374.1,XNS23G0374.1,olfactory receptor family 2 subfamily I member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8258],OR2I1P(2of2)
Milk07G0580.1,XNS07G0580.1,olfactory receptor family 2 subfamily L member 3 [Source:HGNC Symbol;Acc:HGNC:15009],OR2L3
Milk07G0633.1,XNS07G0633.1,olfactory receptor family 2 subfamily M member 3 [Source:HGNC Symbol;Acc:HGNC:8269],OR2M3(1of2)
Milk23G0285.1,XNS23G0285.1,olfactory receptor family 2 subfamily M member 3 [Source:HGNC Symbol;Acc:HGNC:8269],OR2M3(2of2)
Milk08G0188.1,XNS08G0188.1,olfactory receptor family 2 subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:8276],OR2S2(1of9)
Milk08G0522.1,XNS08G0522.1,olfactory receptor family 2 subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:8276],OR2S2(2of9)
Milk08G0523.1,XNS08G0523.1,olfactory receptor family 2 subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:8276],OR2S2(3of9)
Milk08G0524.1,XNS08G0524.1,olfactory receptor family 2 subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:8276],OR2S2(4of9)
Milk08G0525.1,XNS08G0525.1,olfactory receptor family 2 subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:8276],OR2S2(5of9)
Milk08G0526.1,XNS08G0526.1,olfactory receptor family 2 subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:8276],OR2S2(6of9)
Milk08G0527.1,XNS08G0527.1,olfactory receptor family 2 subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:8276],OR2S2(7of9)
Milk08G0530.1,XNS08G0530.1,olfactory receptor family 2 subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:8276],OR2S2(8of9)
Milk08G0531.1,XNS08G0531.1,olfactory receptor family 2 subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:8276],OR2S2(9of9)
Milk07G0604.1,XNS07G0604.1,olfactory receptor family 2 subfamily T member 1 [Source:HGNC Symbol;Acc:HGNC:8277],OR2T1(1of2)
Milk07G0631.1,XNS07G0631.1,olfactory receptor family 2 subfamily T member 1 [Source:HGNC Symbol;Acc:HGNC:8277],OR2T1(2of2)
Milk07G0602.1,XNS07G0602.1,olfactory receptor family 2 subfamily T member 11 [Source:HGNC Symbol;Acc:HGNC:19574],OR2T11
Milk07G0607.1,XNS07G0607.1,olfactory receptor family 2 subfamily T member 12 [Source:HGNC Symbol;Acc:HGNC:19592],OR2T12
Milk07G0603.1,XNS07G0603.1,olfactory receptor family 2 subfamily T member 2 [Source:HGNC Symbol;Acc:HGNC:14725],OR2T2
Milk07G0632.1,XNS07G0632.1,olfactory receptor family 2 subfamily T member 27 [Source:HGNC Symbol;Acc:HGNC:31252],OR2T27
Milk07G0599.1,XNS07G0599.1,olfactory receptor family 2 subfamily T member 29 [Source:HGNC Symbol;Acc:HGNC:31253],OR2T29
Milk07G0595.1,XNS07G0595.1,olfactory receptor family 2 subfamily T member 3 [Source:HGNC Symbol;Acc:HGNC:14727],OR2T3(1of3)
Milk07G0597.1,XNS07G0597.1,olfactory receptor family 2 subfamily T member 3 [Source:HGNC Symbol;Acc:HGNC:14727],OR2T3(2of3)
Milk07G0598.1,XNS07G0598.1,olfactory receptor family 2 subfamily T member 3 [Source:HGNC Symbol;Acc:HGNC:14727],OR2T3(3of3)
Milk07G0608.1,XNS07G0608.1,olfactory receptor family 2 subfamily T member 33 [Source:HGNC Symbol;Acc:HGNC:31255],OR2T33
Milk07G0596.1,XNS07G0596.1,olfactory receptor family 2 subfamily T member 4 [Source:HGNC Symbol;Acc:HGNC:15016],OR2T4
Milk07G0605.1,XNS07G0605.1,olfactory receptor family 2 subfamily T member 6 [Source:HGNC Symbol;Acc:HGNC:15018],OR2T6
Milk07G0609.1,XNS07G0609.1,olfactory receptor family 2 subfamily T member 8 [Source:HGNC Symbol;Acc:HGNC:15020],OR2T8(1of3)
Milk07G0610.1,XNS07G0610.1,olfactory receptor family 2 subfamily T member 8 [Source:HGNC Symbol;Acc:HGNC:15020],OR2T8(2of3)
Milk07G0630.1,XNS07G0630.1,olfactory receptor family 2 subfamily T member 8 [Source:HGNC Symbol;Acc:HGNC:15020],OR2T8(3of3)
Milk07G0629.1,XNS07G0629.1,olfactory receptor family 2 subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:8280],OR2V1
Milk23G0337.1,XNS23G0337.1,olfactory receptor family 2 subfamily W member 1 [Source:HGNC Symbol;Acc:HGNC:8281],OR2W1(1of2)
Milk23G0338.1,XNS23G0338.1,olfactory receptor family 2 subfamily W member 1 [Source:HGNC Symbol;Acc:HGNC:8281],OR2W1(2of2)
Milk07G0611.1,XNS07G0611.1,olfactory receptor family 2 subfamily W member 3 [Source:HGNC Symbol;Acc:HGNC:15021],OR2W3(1of3)
Milk07G0612.1,XNS07G0612.1,olfactory receptor family 2 subfamily W member 3 [Source:HGNC Symbol;Acc:HGNC:15021],OR2W3(2of3)
Milk23G0303.1,XNS23G0303.1,olfactory receptor family 2 subfamily W member 3 [Source:HGNC Symbol;Acc:HGNC:15021],OR2W3(3of3)
Milk23G0305.1,XNS23G0305.1,olfactory receptor family 2 subfamily Y member 1 [Source:HGNC Symbol;Acc:HGNC:14837],OR2Y1(1of4)
Milk23G0307.1,XNS23G0307.1,olfactory receptor family 2 subfamily Y member 1 [Source:HGNC Symbol;Acc:HGNC:14837],OR2Y1(2of4)
Milk23G0309.1,XNS23G0309.1,olfactory receptor family 2 subfamily Y member 1 [Source:HGNC Symbol;Acc:HGNC:14837],OR2Y1(3of4)
Milk23G0310.1,XNS23G0310.1,olfactory receptor family 2 subfamily Y member 1 [Source:HGNC Symbol;Acc:HGNC:14837],OR2Y1(4of4)
Milk07G0955.1,XNS07G0955.1,olfactory receptor family 2 subfamily Z member 1 [Source:HGNC Symbol;Acc:HGNC:15391],OR2Z1(1of2)
Milk07G1284.1,XNS07G1284.1,olfactory receptor family 2 subfamily Z member 1 [Source:HGNC Symbol;Acc:HGNC:15391],OR2Z1(2of2)
Milk19G1141.1,XNS19G1141.1,olfactory receptor family 3 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8282],OR3A1(1of2)
Milk19G1142.1,XNS19G1142.1,olfactory receptor family 3 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8282],OR3A1(2of2)
Milk19G1140.1,XNS19G1140.1,olfactory receptor family 3 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8283],OR3A2(1of2)
Milk19G1143.1,XNS19G1143.1,olfactory receptor family 3 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8283],OR3A2(2of2)
Milk19G1139.1,XNS19G1139.1,olfactory receptor family 3 subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:8284],OR3A3
Milk15G0190.1,XNS15G0190.1,olfactory receptor family 4 subfamily A member 15 [Source:HGNC Symbol;Acc:HGNC:15152],OR4A15(1of4)
Milk15G0191.1,XNS15G0191.1,olfactory receptor family 4 subfamily A member 15 [Source:HGNC Symbol;Acc:HGNC:15152],OR4A15(2of4)
Milk15G1020.1,XNS15G1020.1,olfactory receptor family 4 subfamily A member 15 [Source:HGNC Symbol;Acc:HGNC:15152],OR4A15(3of4)
Milk25G0993.1,XNS25G0993.1,olfactory receptor family 4 subfamily A member 15 [Source:HGNC Symbol;Acc:HGNC:15152],OR4A15(4of4)
Milk15G0194.1,XNS15G0194.1,olfactory receptor family 4 subfamily A member 47 [Source:HGNC Symbol;Acc:HGNC:31266],OR4A47
Milk15G0203.1,XNS15G0203.1,olfactory receptor family 4 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:8290],OR4B1(1of3)
Milk15G0209.1,XNS15G0209.1,olfactory receptor family 4 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:8290],OR4B1(2of3)
Milk15G0210.1,XNS15G0210.1,olfactory receptor family 4 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:8290],OR4B1(3of3)
Milk15G0195.1,XNS15G0195.1,olfactory receptor family 4 subfamily C member 12 [Source:HGNC Symbol;Acc:HGNC:15168],OR4C12(1of2)
Milk15G0197.1,XNS15G0197.1,olfactory receptor family 4 subfamily C member 12 [Source:HGNC Symbol;Acc:HGNC:15168],OR4C12(2of2)
Milk25G0992.1,XNS25G0992.1,olfactory receptor family 4 subfamily C member 13 [Source:HGNC Symbol;Acc:HGNC:15169],OR4C13
Milk25G0991.1,XNS25G0991.1,olfactory receptor family 4 subfamily C member 15 [Source:HGNC Symbol;Acc:HGNC:15171],OR4C15
Milk15G0199.1,XNS15G0199.1,olfactory receptor family 4 subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:14697],OR4C3(1of2)
Milk15G0201.1,XNS15G0201.1,olfactory receptor family 4 subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:14697],OR4C3(2of2)
Milk15G0198.1,XNS15G0198.1,olfactory receptor family 4 subfamily C member 45 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:31270],OR4C45(1of2)
Milk15G0200.1,XNS15G0200.1,olfactory receptor family 4 subfamily C member 45 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:31270],OR4C45(2of2)
Milk15G0196.1,XNS15G0196.1,olfactory receptor family 4 subfamily C member 46 [Source:HGNC Symbol;Acc:HGNC:31271],OR4C46(1of2)
Milk25G0999.1,XNS25G0999.1,olfactory receptor family 4 subfamily C member 46 [Source:HGNC Symbol;Acc:HGNC:31271],OR4C46(2of2)
Milk15G0187.1,XNS15G0187.1,olfactory receptor family 4 subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:14743],OR4C6
Milk19G1430.1,XNS19G1430.1,olfactory receptor family 4 subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:8293],OR4D1(1of2)
Milk19G1432.1,XNS19G1432.1,olfactory receptor family 4 subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:8293],OR4D1(2of2)
Milk15G0051.1,XNS15G0051.1,olfactory receptor family 4 subfamily D member 11 [Source:HGNC Symbol;Acc:HGNC:15174],OR4D11
Milk19G1426.1,XNS19G1426.1,olfactory receptor family 4 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8294],OR4D2(1of4)
Milk19G1427.1,XNS19G1427.1,olfactory receptor family 4 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8294],OR4D2(2of4)
Milk19G1429.1,XNS19G1429.1,olfactory receptor family 4 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8294],OR4D2(3of4)
Milk19G1431.1,XNS19G1431.1,olfactory receptor family 4 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8294],OR4D2(4of4)
Milk29G0168.1,XNS29G0168.1,olfactory receptor family 4 subfamily D member 5 [Source:HGNC Symbol;Acc:HGNC:14852],OR4D5
Milk15G0054.1,XNS15G0054.1,olfactory receptor family 4 subfamily D member 6 [Source:HGNC Symbol;Acc:HGNC:15175],OR4D6
Milk15G0046.1,XNS15G0046.1,olfactory receptor family 4 subfamily D member 9 [Source:HGNC Symbol;Acc:HGNC:15178],OR4D9(1of4)
Milk15G0049.1,XNS15G0049.1,olfactory receptor family 4 subfamily D member 9 [Source:HGNC Symbol;Acc:HGNC:15178],OR4D9(2of4)
Milk15G0050.1,XNS15G0050.1,olfactory receptor family 4 subfamily D member 9 [Source:HGNC Symbol;Acc:HGNC:15178],OR4D9(3of4)
Milk15G0052.1,XNS15G0052.1,olfactory receptor family 4 subfamily D member 9 [Source:HGNC Symbol;Acc:HGNC:15178],OR4D9(4of4)
Milk10G0751.1,XNS10G0751.1,olfactory receptor family 4 subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:8296],OR4E1
Milk10G0680.1,XNS10G0680.1,olfactory receptor family 4 subfamily F member 21 [Source:HGNC Symbol;Acc:HGNC:19583],OR4F21
Milk10G0681.1,XNS10G0681.1,olfactory receptor family 4 subfamily F member 29 [Source:HGNC Symbol;Acc:HGNC:31275],OR4F29(1of2)
Milk10G0682.1,XNS10G0682.1,olfactory receptor family 4 subfamily F member 29 [Source:HGNC Symbol;Acc:HGNC:31275],OR4F29(2of2)
Milk10G0690.1,XNS10G0690.1,olfactory receptor family 4 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:14728],OR4K2
Milk10G0689.1,XNS10G0689.1,olfactory receptor family 4 subfamily K member 5 [Source:HGNC Symbol;Acc:HGNC:14745],OR4K5
Milk10G0685.1,XNS10G0685.1,olfactory receptor family 4 subfamily L member 1 [Source:HGNC Symbol;Acc:HGNC:15356],OR4L1(1of2)
Milk10G0687.1,XNS10G0687.1,olfactory receptor family 4 subfamily L member 1 [Source:HGNC Symbol;Acc:HGNC:15356],OR4L1(2of2)
Milk10G0694.1,XNS10G0694.1,olfactory receptor family 4 subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:14735],OR4M1
Milk10G0691.1,XNS10G0691.1,olfactory receptor family 4 subfamily N member 2 [Source:HGNC Symbol;Acc:HGNC:14742],OR4N2(1of3)
Milk10G0692.1,XNS10G0692.1,olfactory receptor family 4 subfamily N member 2 [Source:HGNC Symbol;Acc:HGNC:14742],OR4N2(2of3)
Milk10G0693.1,XNS10G0693.1,olfactory receptor family 4 subfamily N member 2 [Source:HGNC Symbol;Acc:HGNC:14742],OR4N2(3of3)
Milk10G0686.1,XNS10G0686.1,olfactory receptor family 4 subfamily N member 5 [Source:HGNC Symbol;Acc:HGNC:15358],OR4N5
Milk15G0185.1,XNS15G0185.1,olfactory receptor family 4 subfamily P member 4 [Source:HGNC Symbol;Acc:HGNC:15180],OR4P4(1of2)
Milk15G0186.1,XNS15G0186.1,olfactory receptor family 4 subfamily P member 4 [Source:HGNC Symbol;Acc:HGNC:15180],OR4P4(2of2)
Milk10G0688.1,XNS10G0688.1,olfactory receptor family 4 subfamily Q member 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15359],OR4Q2
Milk15G0207.1,XNS15G0207.1,olfactory receptor family 4 subfamily X member 1 [Source:HGNC Symbol;Acc:HGNC:14854],OR4X1
Milk15G0202.1,XNS15G0202.1,olfactory receptor family 4 subfamily X member 2 [Source:HGNC Symbol;Acc:HGNC:15184],OR4X2(1of3)
Milk15G0204.1,XNS15G0204.1,olfactory receptor family 4 subfamily X member 2 [Source:HGNC Symbol;Acc:HGNC:15184],OR4X2(2of3)
Milk15G0208.1,XNS15G0208.1,olfactory receptor family 4 subfamily X member 2 [Source:HGNC Symbol;Acc:HGNC:15184],OR4X2(3of3)
Milk15G0055.1,XNS15G0055.1,olfactory receptor family 5 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8319],OR5A1
Milk15G0134.1,XNS15G0134.1,olfactory receptor family 5 subfamily AK member 2 [Source:HGNC Symbol;Acc:HGNC:15251],OR5AK2
Milk15G0133.1,XNS15G0133.1,olfactory receptor family 5 subfamily AK member 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:15252],OR5AK3P
Milk15G0057.1,XNS15G0057.1,olfactory receptor family 5 subfamily AN member 1 [Source:HGNC Symbol;Acc:HGNC:15255],OR5AN1(1of4)
Milk15G0058.1,XNS15G0058.1,olfactory receptor family 5 subfamily AN member 1 [Source:HGNC Symbol;Acc:HGNC:15255],OR5AN1(2of4)
Milk15G0059.1,XNS15G0059.1,olfactory receptor family 5 subfamily AN member 1 [Source:HGNC Symbol;Acc:HGNC:15255],OR5AN1(3of4)
Milk15G0060.1,XNS15G0060.1,olfactory receptor family 5 subfamily AN member 1 [Source:HGNC Symbol;Acc:HGNC:15255],OR5AN1(4of4)
Milk15G0147.1,XNS15G0147.1,olfactory receptor family 5 subfamily AP member 2 [Source:HGNC Symbol;Acc:HGNC:15258],OR5AP2(1of2)
Milk24G0008.1,XNS24G0008.1,olfactory receptor family 5 subfamily AP member 2 [Source:HGNC Symbol;Acc:HGNC:15258],OR5AP2(2of2)
Milk15G0146.1,XNS15G0146.1,olfactory receptor family 5 subfamily AR member 1 [Source:HGNC Symbol;Acc:HGNC:15260],OR5AR1
Milk25G0995.1,XNS25G0995.1,olfactory receptor family 5 subfamily AS member 1 [Source:HGNC Symbol;Acc:HGNC:15261],OR5AS1
Milk10G0738.1,XNS10G0738.1,olfactory receptor family 5 subfamily AU member 1 [Source:HGNC Symbol;Acc:HGNC:15362],OR5AU1
Milk15G0078.1,XNS15G0078.1,olfactory receptor family 5 subfamily B member 12 [Source:HGNC Symbol;Acc:HGNC:15432],OR5B12(1of4)
Milk15G0079.1,XNS15G0079.1,olfactory receptor family 5 subfamily B member 12 [Source:HGNC Symbol;Acc:HGNC:15432],OR5B12(2of4)
Milk15G0082.1,XNS15G0082.1,olfactory receptor family 5 subfamily B member 12 [Source:HGNC Symbol;Acc:HGNC:15432],OR5B12(3of4)
Milk15G0087.1,XNS15G0087.1,olfactory receptor family 5 subfamily B member 12 [Source:HGNC Symbol;Acc:HGNC:15432],OR5B12(4of4)
Milk15G0085.1,XNS15G0085.1,olfactory receptor family 5 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:8323],OR5B2(1of3)
Milk15G0086.1,XNS15G0086.1,olfactory receptor family 5 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:8323],OR5B2(2of3)
Milk15G0088.1,XNS15G0088.1,olfactory receptor family 5 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:8323],OR5B2(3of3)
Milk15G0089.1,XNS15G0089.1,olfactory receptor family 5 subfamily B member 3 [Source:HGNC Symbol;Acc:HGNC:8324],OR5B3(1of3)
Milk15G0090.1,XNS15G0090.1,olfactory receptor family 5 subfamily B member 3 [Source:HGNC Symbol;Acc:HGNC:8324],OR5B3(2of3)
Milk15G0092.1,XNS15G0092.1,olfactory receptor family 5 subfamily B member 3 [Source:HGNC Symbol;Acc:HGNC:8324],OR5B3(3of3)
Milk05G1145.1,XNS05G1145.1,olfactory receptor family 5 subfamily BS member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:19627],OR5BS1P(1of3)
Milk05G1146.1,XNS05G1146.1,olfactory receptor family 5 subfamily BS member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:19627],OR5BS1P(2of3)
Milk05G1147.1,XNS05G1147.1,olfactory receptor family 5 subfamily BS member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:19627],OR5BS1P(3of3)
Milk11G0859.1,XNS11G0859.1,olfactory receptor family 5 subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:8331],OR5C1
Milk15G0184.1,XNS15G0184.1,olfactory receptor family 5 subfamily D member 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:8336],OR5D3P
Milk15G0176.1,XNS15G0176.1,olfactory receptor family 5 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:8343],OR5F1(1of3)
Milk15G0177.1,XNS15G0177.1,olfactory receptor family 5 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:8343],OR5F1(2of3)
Milk15G0178.1,XNS15G0178.1,olfactory receptor family 5 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:8343],OR5F1(3of3)
Milk15G0157.1,XNS15G0157.1,olfactory receptor family 5 subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:19612],OR5J2(1of3)
Milk15G0169.1,XNS15G0169.1,olfactory receptor family 5 subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:19612],OR5J2(2of3)
Milk15G0170.1,XNS15G0170.1,olfactory receptor family 5 subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:19612],OR5J2(3of3)
Milk24G0006.1,XNS24G0006.1,olfactory receptor family 5 subfamily L member 2 [Source:HGNC Symbol;Acc:HGNC:8351],OR5L2(1of2)
Milk24G0007.1,XNS24G0007.1,olfactory receptor family 5 subfamily L member 2 [Source:HGNC Symbol;Acc:HGNC:8351],OR5L2(2of2)
Milk15G0148.1,XNS15G0148.1,olfactory receptor family 5 subfamily M member 10 [Source:HGNC Symbol;Acc:HGNC:15290],OR5M10(1of2)
Milk25G0989.1,XNS25G0989.1,olfactory receptor family 5 subfamily M member 10 [Source:HGNC Symbol;Acc:HGNC:15290],OR5M10(2of2)
Milk15G0149.1,XNS15G0149.1,olfactory receptor family 5 subfamily M member 11 [Source:HGNC Symbol;Acc:HGNC:15291],OR5M11(1of2)
Milk15G0631.1,XNS15G0631.1,olfactory receptor family 5 subfamily M member 11 [Source:HGNC Symbol;Acc:HGNC:15291],OR5M11(2of2)
Milk15G0150.1,XNS15G0150.1,olfactory receptor family 5 subfamily M member 3 [Source:HGNC Symbol;Acc:HGNC:14806],OR5M3
Milk08G0001.1,XNS08G0001.1,olfactory receptor family 5 subfamily M member 9 [Source:HGNC Symbol;Acc:HGNC:15294],OR5M9
Milk15G0625.1,XNS15G0625.1,olfactory receptor family 5 subfamily P member 2 [Source:HGNC Symbol;Acc:HGNC:14783],OR5P2(1of2)
Milk15G0627.1,XNS15G0627.1,olfactory receptor family 5 subfamily P member 2 [Source:HGNC Symbol;Acc:HGNC:14783],OR5P2(2of2)
Milk15G0623.1,XNS15G0623.1,olfactory receptor family 5 subfamily P member 3 [Source:HGNC Symbol;Acc:HGNC:14784],OR5P3(1of3)
Milk15G0629.1,XNS15G0629.1,olfactory receptor family 5 subfamily P member 3 [Source:HGNC Symbol;Acc:HGNC:14784],OR5P3(2of3)
